name	length	avg_phastCons	coverage	std
cCREs125368	568	0.0441006	1.0	0.122706
cCREs125388	585	0.058098	1.0	0.204527
cCREs125923	544	0.214002	1.07169	0.369712
cCREs126060	856	0.229131	1.04556	0.37986
cCREs126068	791	0.141224	1.00759	0.305539
cCREs126143	523	0.552232	1.0	0.457937
cCREs126149	573	0.425667	1.0	0.474656
cCREs126352	517	0.209843	1.0	0.273846
cCREs127434	868	0.192621	1.0	0.343701
cCREs127549	836	0.115012	1.03349	0.18638
cCREs127581	531	0.204158	1.0226	0.344021
cCREs127587	725	0.288655	1.20828	0.42192
cCREs127631	872	0.274163	1.0	0.376042
cCREs127687	564	0.388929	1.23582	0.430619
cCREs128262	547	0.0802995	1.17185	0.225753
cCREs128589	563	0.0695293	1.05861	0.231802
cCREs128765	676	0.849483	1.0	0.314919
cCREs129061	534	0.00559205	1.0	0.0217504
cCREs129168	636	0.00480467	1.10063	0.013028
cCREs129169	516	0.124508	1.10078	0.133515
cCREs129349	593	0.024588	1.0	0.10079
cCREs129368	571	0.0851486	0.989492	0.0964345
cCREs129404	562	0.0223837	1.0	0.100844
cCREs129591	530	0.0319407	1.0	0.110273
cCREs129826	551	0.0954948	1.17241	0.286981
cCREs129935	653	0.733776	1.0	0.423628
cCREs131802	518	0.0257283	1.07915	0.038076
cCREs132377	564	0.0227308	1.21454	0.0738743
cCREs132557	533	0.093444	1.05816	0.265285
cCREs132586	693	0.13246	1.04329	0.290876
cCREs132657	531	0.0351383	1.0	0.145838
cCREs133628	1055	0.292525	1.0	0.403823
cCREs133645	799	0.0541112	1.0	0.168489
cCREs134303	537	0.162157	1.15084	0.257721
cCREs134564	542	0.0125382	1.07196	0.0531444
cCREs134625	1158	0.344538	1.12003	0.440418
cCREs134864	702	0.0433308	1.19373	0.140771
cCREs135765	546	0.0330331	1.17216	0.144529
cCREs135910	572	0.520132	1.00874	0.471579
cCREs135991	805	0.32578	1.12174	0.429007
cCREs136841	729	0.0344902	1.0	0.114349
cCREs137111	693	0.240403	1.0	0.385071
cCREs137118	861	0.247541	1.04297	0.399839
cCREs137146	572	0.100445	1.0	0.230475
cCREs137292	813	0.242486	1.0	0.384723
cCREs137411	671	0.110101	1.22951	0.256245
cCREs137484	552	0.0865779	1.01449	0.255959
cCREs137576	518	0.0580677	1.20849	0.202103
cCREs137721	692	0.142252	1.20809	0.26264
cCREs138174	542	0.0365291	1.0	0.12671
cCREs138915	864	0.552076	1.12153	0.446108
cCREs138928	823	0.00455215	1.0	0.0185365
cCREs138935	549	0.177684	1.08743	0.346922
cCREs138951	661	0.14549	1.0	0.294515
cCREs139671	566	0.299259	1.0	0.404578
cCREs139878	985	0.042191	1.0	0.142908
cCREs140653	674	0.0556506	1.0	0.180341
cCREs141020	546	0.0101489	1.05861	0.0360779
cCREs141027	533	0.0489877	1.0	0.176588
cCREs141241	822	0.0313392	1.0	0.110246
cCREs141345	549	0.156687	1.20036	0.316997
cCREs141443	521	0.463276	1.18618	0.440565
cCREs141543	570	0.406484	1.0	0.425529
cCREs141757	528	0.129317	1.05114	0.188043
cCREs141763	651	0.0200574	1.20123	0.0961586
cCREs141838	561	0.0332244	1.18717	0.139097
cCREs142204	673	0.0384488	1.0	0.103831
cCREs142243	565	0.413639	1.08673	0.44216
cCREs142459	541	0.0295353	1.0	0.0590733
cCREs142475	868	0.167825	1.0	0.348977
cCREs142643	526	0.0986809	1.0	0.27352
cCREs142652	615	0.317557	1.05854	0.426642
cCREs142677	675	0.00862434	1.0	0.0332348
cCREs142705	539	0.00597137	1.12245	0.0299045
cCREs142790	1337	0.26661	1.0	0.408162
cCREs142799	621	0.0409976	1.23671	0.149227
cCREs142806	574	0.060648	1.21429	0.201026
cCREs142819	680	0.032633	1.14412	0.072475
cCREs142941	681	0.121647	0.823789	0.145485
cCREs142947	722	0.558198	1.17867	0.456745
cCREs143987	529	0.0329698	0.977316	0.106867
cCREs143989	501	0.0291011	1.0	0.112533
cCREs144011	815	0.038736	1.0	0.159974
cCREs144016	501	0.189037	1.10778	0.3774
cCREs144281	1031	0.0742154	1.18623	0.203379
cCREs144397	763	0.128756	1.0	0.162288
cCREs144432	540	0.100349	1.03704	0.166577
cCREs144697	987	0.259202	1.05066	0.407094
cCREs144780	907	0.0259573	1.043	0.119345
cCREs144785	517	0.410309	1.0	0.451351
cCREs144794	1144	0.155678	1.25962	0.322009
cCREs144889	606	0.0877516	1.06436	0.166878
cCREs145294	891	0.0286828	1.0	0.0804952
cCREs145332	548	0.110988	1.0	0.260111
cCREs145998	530	0.185749	1.0	0.339716
cCREs146277	884	0.192602	0.909502	0.21706
cCREs146283	545	0.329247	1.0	0.41918
cCREs146304	501	0.0751586	1.0	0.210168
cCREs146544	515	0.124171	1.0	0.284747
cCREs146988	546	0.879716	1.21429	0.293939
cCREs146994	679	0.0144896	1.0	0.0384578
cCREs147311	553	0.0868683	1.0	0.252189
cCREs147454	529	0.632719	1.0	0.44721
cCREs147650	559	0.270956	1.11449	0.388586
cCREs147701	528	0.455455	1.0	0.464737
cCREs148320	520	0.118128	1.17308	0.153201
cCREs148590	827	0.301821	0.954051	0.416726
cCREs149055	545	0.195163	1.08257	0.34563
cCREs149056	1067	0.125088	1.20806	0.287172
cCREs149060	601	0.608069	1.0	0.467349
cCREs149497	1507	0.0791407	1.02654	0.146756
cCREs149512	540	0.132115	1.13704	0.323393
cCREs149538	749	0.358378	1.0	0.459964
cCREs149573	535	0.0378075	1.0	0.119545
cCREs149622	552	0.0797176	1.0	0.208098
cCREs149669	533	0.154968	1.0	0.219537
cCREs150078	540	0.0672797	1.0	0.122773
cCREs150325	560	0.336759	1.11429	0.432872
cCREs150561	654	0.0126878	1.0	0.0523719
cCREs150679	593	0.104551	1.06577	0.258049
cCREs150681	722	0.501957	1.0651	0.475963
cCREs150808	526	0.107695	1.0	0.262821
cCREs151211	581	0.257956	1.0	0.402259
cCREs151321	501	0.0435301	1.0	0.171672
cCREs151325	535	0.158569	1.0	0.327126
cCREs151718	525	0.051924	1.0	0.0854316
cCREs152039	530	0.1032	1.0	0.21039
cCREs152153	528	0.138534	1.0	0.1456
cCREs152775	505	0.0104784	1.0	0.0349091
cCREs153185	530	0.126304	1.2	0.11435
cCREs153338	602	0.340457	1.15781	0.429954
cCREs153547	656	0.0392649	1.11433	0.0735829
cCREs155510	530	0.0640751	1.0	0.182765
cCREs156767	555	0.0346732	1.0	0.100668
cCREs156788	564	0.0707847	1.0	0.153233
cCREs157150	501	0.432579	1.0	0.460285
cCREs157953	789	0.282894	1.0545	0.306232
cCREs158343	508	0.375491	1.0	0.459434
cCREs159218	525	0.506615	1.0	0.463332
cCREs159885	554	0.102506	1.08664	0.228399
cCREs160438	585	0.0216904	1.0	0.100327
cCREs160645	542	0.0555397	1.12177	0.164467
cCREs160831	532	0.323261	1.04323	0.424283
cCREs160987	536	0.0466767	1.09142	0.137332
cCREs161061	571	0.728192	1.1944	0.407252
cCREs161312	524	0.0557618	1.0	0.173291
cCREs161484	987	0.0204992	0.973658	0.0655606
cCREs161987	574	0.617197	1.15157	0.449764
cCREs162180	559	0.0500908	1.06977	0.122994
cCREs162438	550	0.139993	1.1	0.307677
cCREs162455	759	0.0232053	0.996047	0.0922447
cCREs162496	1047	0.332984	0.994269	0.436868
cCREs162964	549	0.0258492	1.0	0.113401
cCREs165201	548	0.0501245	1.0	0.114125
cCREs165300	903	0.0341291	0.837209	0.130492
cCREs165612	564	0.110854	1.0	0.223618
cCREs165740	640	0.106107	1.05	0.252763
cCREs166694	590	0.0445977	1.0	0.16262
cCREs167283	523	0.302183	1.20841	0.327366
cCREs167682	777	0.030389	1.0	0.109622
cCREs167696	540	0.0719726	1.0	0.171574
cCREs167861	1090	0.180857	1.02936	0.351606
cCREs167967	566	0.129751	1.0159	0.268675
cCREs168096	623	0.534477	1.15088	0.291709
cCREs168111	663	0.0404221	0.941176	0.0671916
cCREs168151	599	0.324307	1.0	0.418663
cCREs168166	721	0.139426	0.995839	0.2682
cCREs168235	535	0.0210763	1.0	0.0392784
cCREs169065	1279	0.468723	1.45426	0.458245
cCREs169749	511	0.0423392	1.0	0.151643
cCREs170192	877	0.272843	1.0	0.401318
cCREs170304	641	0.0291283	1.23713	0.0984399
cCREs170660	560	0.251356	1.0375	0.403037
cCREs171013	557	0.185109	1.0	0.206498
cCREs171122	711	0.145128	1.15752	0.286958
cCREs171424	533	0.249777	1.0	0.360651
cCREs171553	545	0.0437384	1.0	0.176834
cCREs171599	891	0.340712	1.0	0.438023
cCREs171667	532	0.114206	1.10714	0.195197
cCREs172010	914	0.0796155	1.093	0.205097
cCREs172035	620	0.0468794	1.0371	0.174316
cCREs172065	572	0.354735	1.0	0.419949
cCREs172152	542	0.0624839	1.0	0.16958
cCREs172348	823	0.0952496	1.0	0.204968
cCREs172482	894	0.175006	1.0	0.331596
cCREs172766	591	0.0253543	0.974619	0.0713818
cCREs172795	536	0.25407	1.0	0.375673
cCREs172976	546	0.596671	1.0	0.438197
cCREs173054	1052	0.0326781	1.10741	0.13132
cCREs174073	630	0.0307389	1.0	0.0997906
cCREs174140	1183	0.0398582	1.39899	0.162963
cCREs174157	608	0.131192	1.0	0.286423
cCREs174990	556	0.252041	1.14388	0.371987
cCREs175247	617	0.127431	1.0	0.274199
cCREs175311	566	0.059843	1.0	0.168622
cCREs175327	607	0.0526885	1.0	0.158942
cCREs175332	773	0.0196076	1.0	0.050559
cCREs175544	725	0.0103335	1.14345	0.0565823
cCREs175556	542	0.196671	1.19373	0.374814
cCREs175558	531	0.00531043	1.19397	0.035098
cCREs175799	1506	0.15329	1.08765	0.216575
cCREs175842	554	0.145489	1.02888	0.313062
cCREs175855	547	0.123303	1.0	0.218718
cCREs175876	830	0.19612	1.02892	0.374987
cCREs175883	537	0.080967	1.20112	0.189455
cCREs175982	524	0.128474	1.0	0.293926
cCREs175983	527	0.273252	1.0	0.378292
cCREs175985	555	0.0308077	1.0	0.0818161
cCREs175990	828	0.360855	1.04348	0.464885
cCREs176265	589	0.198725	1.19355	0.329471
cCREs176357	546	0.189074	0.987179	0.364018
cCREs176403	723	0.0104948	1.0	0.0316188
cCREs176414	766	0.0786479	1.03786	0.202799
cCREs176474	521	0.105279	1.0	0.274641
cCREs176531	562	0.363517	1.0	0.430788
cCREs176545	879	0.236114	1.05233	0.376352
cCREs176871	571	0.00304098	1.05779	0.0161139
cCREs176882	879	0.105993	1.05802	0.246586
cCREs177051	517	0.0163484	1.0	0.0564529
cCREs177233	538	0.172128	1.0	0.336939
cCREs177282	565	0.0963562	1.01593	0.253196
cCREs177291	1287	0.122138	1.2129	0.192585
cCREs177299	501	0.118039	1.11577	0.195129
cCREs177612	590	0.0535109	1.0	0.156298
cCREs177653	503	0.0635381	1.0	0.115827
cCREs177675	906	0.424476	1.0	0.4677
cCREs177715	520	0.0699458	1.15	0.229436
cCREs177764	548	0.0116998	1.0073	0.0421764
cCREs177820	1062	0.0649388	1.00753	0.186379
cCREs177822	501	0.0290711	0.810379	0.0690965
cCREs177965	572	0.319172	1.21503	0.300911
cCREs178005	530	0.353581	1.0	0.409258
cCREs178030	524	0.182521	1.16603	0.38161
cCREs178034	501	0.0470837	1.0	0.0675637
cCREs178175	635	0.119518	1.15748	0.275283
cCREs178183	550	0.107964	1.0	0.183845
cCREs178191	550	0.324244	1.20727	0.451693
cCREs178244	522	0.0759417	1.0	0.225486
cCREs178671	580	0.133921	1.0	0.309526
cCREs178680	556	0.0725364	1.0	0.0814545
cCREs178730	539	0.188499	1.0	0.356698
cCREs178784	573	0.00821303	1.13613	0.0219346
cCREs178988	627	0.192325	1.13716	0.355472
cCREs180597	1383	0.0961882	1.07375	0.236765
cCREs181193	527	0.133796	1.0	0.2627
cCREs181286	595	0.160651	1.06555	0.157361
cCREs181339	649	0.246077	0.848998	0.222867
cCREs181434	524	0.131458	1.12977	0.2904
cCREs181452	526	0.228178	1.22243	0.370695
cCREs181908	1004	0.316324	1.17231	0.437144
cCREs181969	566	0.240823	1.07951	0.389524
cCREs182015	511	0.109523	1.0	0.273
cCREs182048	856	0.141739	1.00818	0.302291
cCREs182288	821	0.496553	1.0	0.450357
cCREs182303	846	0.230895	1.0	0.31424
cCREs182665	556	0.00498473	1.0	0.028421
cCREs182731	969	0.130003	1.0516	0.29378
cCREs182893	567	0.187597	1.15697	0.328011
cCREs183378	548	0.353617	1.0365	0.433154
cCREs183452	657	0.468359	1.0	0.449822
cCREs183503	551	0.0498991	1.06534	0.16414
cCREs183531	625	0.104725	1.0	0.241929
cCREs183652	709	0.0982788	1.15092	0.245506
cCREs183917	714	0.206657	1.0	0.334396
cCREs183993	550	0.00285074	1.07273	0.00901018
cCREs184016	833	0.11878	1.06483	0.286591
cCREs184055	811	0.054063	1.20099	0.158212
cCREs184284	540	0.0512849	1.0	0.0988226
cCREs184289	783	0.43006	1.1341	0.336032
cCREs184358	979	0.115478	1.0	0.269149
cCREs184623	580	0.0469393	1.0	0.148926
cCREs184702	571	0.0406305	1.23643	0.154472
cCREs184842	575	0.123405	1.03652	0.181793
cCREs185244	517	0.244195	1.00774	0.373598
cCREs185380	506	0.0626018	1.0	0.117424
cCREs185453	1028	0.119727	1.09339	0.309858
cCREs185456	642	0.0845615	1.09346	0.155606
cCREs185515	524	0.431928	1.09351	0.475984
cCREs185550	542	0.0164053	1.0	0.0949811
cCREs185780	521	0.0916767	1.0	0.121689
cCREs185838	524	0.449575	1.0	0.428943
cCREs185848	515	0.364785	1.0	0.439496
cCREs185862	916	0.0398897	1.16485	0.108369
cCREs185950	516	0.195205	1.05426	0.254709
cCREs185958	537	0.0280194	1.0	0.0606011
cCREs186091	576	0.375384	1.0434	0.424312
cCREs186297	546	0.0587212	1.0	0.148946
cCREs186536	557	0.303456	1.0	0.416986
cCREs186566	515	0.0155382	1.2	0.0519783
cCREs186921	754	0.152255	1.0	0.342905
cCREs187648	593	0.190147	1.03035	0.242963
cCREs187778	650	0.100022	1.0	0.199895
cCREs187890	1083	0.14401	1.0	0.305001
cCREs187891	581	0.161049	1.10155	0.28078
cCREs188089	575	0.104493	1.21565	0.221243
cCREs188134	576	0.102404	1.0	0.168848
cCREs188177	540	0.0137505	1.2	0.0679015
cCREs188180	535	0.020102	1.2	0.100718
cCREs188266	532	0.312817	1.21429	0.434343
cCREs188327	585	0.158674	1.0	0.332482
cCREs188371	1081	0.149355	1.0	0.326892
cCREs188670	702	0.0848552	1.0	0.187374
cCREs188829	773	0.246312	1.04398	0.393172
cCREs188987	1408	0.114739	1.12926	0.281371
cCREs189002	521	0.00542078	1.18618	0.0232858
cCREs189007	582	0.0244601	1.11512	0.0968317
cCREs189015	511	0.0549404	1.0	0.150306
cCREs189405	562	0.0732433	1.10142	0.203511
cCREs189915	710	0.376178	1.01549	0.450607
cCREs189928	623	0.0282762	1.0	0.132708
cCREs190091	606	0.022609	1.07261	0.0729632
cCREs190095	593	0.25042	1.0	0.374335
cCREs190135	532	0.257949	1.0	0.385601
cCREs190311	516	0.060203	1.0	0.171996
cCREs190467	509	0.014693	1.08644	0.0776216
cCREs190574	522	0.103124	1.13027	0.248531
cCREs190982	1162	0.325752	1.02582	0.421541
cCREs191217	541	0.0349717	1.21442	0.125084
cCREs191224	632	0.355826	1.0	0.444349
cCREs191228	556	0.258587	1.19424	0.409181
cCREs191505	661	0.0470871	1.22239	0.146694
cCREs191932	573	0.227261	1.02443	0.293374
cCREs192302	906	0.546175	1.24393	0.444203
cCREs196033	1037	0.10865	1.0	0.246362
cCREs196075	512	0.236204	1.0	0.373073
cCREs196224	794	0.193899	1.0	0.262392
cCREs196225	510	0.171975	1.0	0.331115
cCREs197075	539	0.006042	1.0	0.0178623
cCREs198862	553	0.0322371	1.01989	0.143782
cCREs199426	554	0.0994972	1.07942	0.256523
cCREs199475	997	0.234561	1.0	0.251185
cCREs199694	760	0.473422	1.0	0.450585
cCREs199702	1176	0.151977	1.23469	0.320802
cCREs199710	552	0.389085	1.0	0.434411
cCREs199716	822	0.569009	1.0	0.459178
cCREs199733	994	0.0660002	1.08149	0.135589
cCREs199735	1054	0.0601725	1.05028	0.191118
cCREs199801	533	0.053931	1.0	0.141675
cCREs199829	576	0.04051	1.0	0.142176
cCREs199850	632	0.0431045	1.01582	0.120231
cCREs199851	559	0.019667	0.83542	0.028454
cCREs200007	595	0.0339432	1.0	0.122811
cCREs200096	867	0.382794	1.0	0.450861
cCREs200245	618	0.511426	1.15049	0.449983
cCREs201254	537	0.269128	0.899441	0.304916
cCREs201289	875	0.0870764	1.24343	0.198205
cCREs201431	512	0.0089398	1.10156	0.0279502
cCREs201678	1140	0.0503484	1.0	0.188262
cCREs202000	501	0.057262	1.1517	0.197453
cCREs202058	626	0.105173	1.0	0.153673
cCREs202301	575	0.105686	1.0	0.261664
cCREs202772	730	0.393884	1.15753	0.454841
cCREs202840	529	0.372729	1.13043	0.450614
cCREs202990	573	0.0388514	0.95637	0.0510085
cCREs203331	568	0.017717	1.20775	0.101244
cCREs203368	576	0.0579574	1.0	0.0613695
cCREs203378	542	0.00614244	1.0	0.0488485
cCREs203528	936	0.0962844	1.13996	0.175898
cCREs203804	530	0.0876997	1.1	0.232675
cCREs203881	765	0.238599	1.01438	0.274766
cCREs203892	593	0.168495	0.951096	0.226011
cCREs204120	561	0.144853	1.08734	0.298879
cCREs204127	908	0.626258	1.0	0.447931
cCREs204145	918	0.159475	1.06536	0.23487
cCREs204282	957	0.234438	0.916405	0.325769
cCREs204326	1043	0.0443092	1.0	0.177079
cCREs204354	504	0.00745532	1.10119	0.0194831
cCREs204414	588	0.0160152	1.02211	0.0539246
cCREs204423	565	0.317582	1.09381	0.427879
cCREs204644	619	0.117431	0.843296	0.273052
cCREs204658	569	0.0179549	1.04394	0.0247982
cCREs204706	684	0.197669	1.0	0.36695
cCREs204710	575	0.137324	1.17913	0.315228
cCREs204711	534	0.474973	1.17978	0.47046
cCREs204792	797	0.114565	1.0	0.193211
cCREs204984	534	0.137153	0.859551	0.271481
cCREs205103	517	0.122047	1.05029	0.294958
cCREs205113	907	0.0513423	1.00772	0.163061
cCREs205131	723	0.322566	1.00277	0.336669
cCREs205239	708	0.214843	1.10734	0.346283
cCREs205261	556	0.254039	1.05036	0.408147
cCREs205316	525	0.0208591	1.0	0.0865464
cCREs205409	608	0.198709	1.05757	0.385403
cCREs205468	801	0.204884	1.23596	0.368647
cCREs205560	548	0.00439368	1.0	0.0203855
cCREs205565	589	0.0918821	1.16638	0.1982
cCREs205757	573	0.0262341	1.0	0.0795428
cCREs205775	530	0.0465381	1.11321	0.157242
cCREs206137	532	0.00625323	1.03008	0.0136404
cCREs206159	550	0.0900909	1.0	0.252149
cCREs206250	550	0.0880775	1.0	0.104883
cCREs206257	550	0.35765	1.00727	0.420151
cCREs206276	551	0.132069	1.0363	0.316045
cCREs206279	569	0.0481329	1.02988	0.130005
cCREs206381	597	0.253964	1.23618	0.37145
cCREs206455	547	0.366576	1.16453	0.446446
cCREs206530	508	0.0850119	1.0	0.253778
cCREs206568	623	0.274863	1.0	0.415465
cCREs206676	565	0.43342	1.0	0.394693
cCREs206766	551	0.0287597	1.02904	0.126078
cCREs206809	1072	0.456992	1.04291	0.404184
cCREs206887	565	0.0503012	1.0	0.188208
cCREs207385	519	0.0328246	1.0	0.0666699
cCREs207731	901	0.240985	1.09989	0.29098
cCREs207780	544	0.481088	1.02941	0.452251
cCREs207879	501	0.123644	1.0	0.287306
cCREs207908	704	0.398206	1.0	0.421293
cCREs207936	504	0.494845	1.1369	0.455372
cCREs207954	739	0.250054	1.0	0.393345
cCREs208071	698	0.166647	1.0	0.355751
cCREs208095	524	0.0990121	1.0	0.240269
cCREs208107	525	0.0910013	0.927619	0.196891
cCREs208256	576	0.0558863	1.0	0.151438
cCREs208342	800	0.263516	1.0	0.415282
cCREs208445	815	0.277532	1.0	0.404288
cCREs208642	515	0.0815885	1.0	0.107397
cCREs208683	920	0.0759518	1.0	0.153855
cCREs208702	541	0.00955898	1.0	0.0206261
cCREs208707	501	0.0766523	1.0	0.186573
cCREs208709	587	0.00104649	1.15843	0.00442259
cCREs208711	541	0.138737	1.0	0.31012
cCREs208714	786	0.275297	1.0	0.400382
cCREs208718	529	0.0422783	1.0	0.116752
cCREs208785	555	0.105038	1.02883	0.171975
cCREs209370	548	0.077119	0.992701	0.19136
cCREs209460	540	0.0799269	1.22963	0.153494
cCREs209756	539	0.142827	1.19109	0.3113
cCREs209776	585	0.0724831	1.0	0.224855
cCREs209954	575	0.274636	1.1113	0.350546
cCREs210699	744	0.318259	1.11559	0.406274
cCREs211706	571	0.0883843	0.903678	0.157245
cCREs211710	1239	0.119692	1.25424	0.281845
cCREs211733	522	0.0498903	1.2433	0.162932
cCREs211783	516	0.0720307	1.0	0.156967
cCREs211824	509	0.151345	0.878193	0.27583
cCREs211877	791	0.0719587	1.23641	0.215289
cCREs212189	507	0.138449	1.0	0.317199
cCREs212668	706	0.0505655	1.13598	0.138167
cCREs212777	598	0.279909	1.09365	0.410586
cCREs212797	524	0.0932994	1.0	0.219548
cCREs213284	589	0.0415064	1.0	0.12743
cCREs213306	905	0.0710316	1.0	0.233204
cCREs213712	954	0.1223	1.0	0.284554
cCREs213737	554	0.0224681	1.07942	0.053786
cCREs214135	541	0.382601	1.0	0.45051
cCREs214204	783	0.023951	1.0	0.120954
cCREs214258	554	0.0818811	1.0	0.174007
cCREs215253	733	0.0552701	1.0	0.170424
cCREs215458	862	0.231745	1.0	0.389546
cCREs215495	575	0.252526	1.0	0.406567
cCREs215498	534	0.11609	1.0	0.203225
cCREs215516	734	0.190339	1.0	0.367139
cCREs215623	640	0.418238	1.17188	0.423796
cCREs215637	915	0.432166	1.0	0.440181
cCREs215650	811	0.168958	0.964242	0.250085
cCREs215918	920	0.596497	1.0	0.456946
cCREs215921	520	0.368376	1.0	0.462778
cCREs215922	524	0.240687	1.0	0.402403
cCREs215936	768	0.300788	1.09375	0.435739
cCREs216175	523	0.140904	1.0	0.298599
cCREs216212	942	0.02726	1.12208	0.121473
cCREs216250	525	0.0314935	1.0	0.0888719
cCREs216254	752	0.0101239	1.0	0.0516647
cCREs216274	553	0.0117088	1.0	0.0502998
cCREs216276	545	0.235425	1.0	0.394064
cCREs216286	534	0.17376	1.0	0.339473
cCREs216567	910	0.125624	0.981319	0.2467
cCREs216648	572	0.189819	1.0	0.337096
cCREs217647	930	0.218718	1.0	0.372158
cCREs218053	1251	0.109722	1.0	0.290059
cCREs218077	518	0.0321056	1.0	0.0927889
cCREs218927	632	0.373569	1.20095	0.443502
cCREs218928	530	0.0425552	1.2	0.126854
cCREs219054	558	0.176364	1.0	0.165825
cCREs219058	737	0.0396314	1.09362	0.112476
cCREs219096	623	0.053077	1.1573	0.179776
cCREs219548	895	0.544168	1.12179	0.47214
cCREs219603	982	0.241882	1.11507	0.401884
cCREs219624	671	0.0981663	1.0	0.241991
cCREs219632	711	0.35173	1.0	0.439605
cCREs219790	628	0.20831	0.928344	0.257284
cCREs219928	672	0.53396	0.989583	0.448004
cCREs219932	515	0.501431	1.0	0.460507
cCREs220228	679	0.0251444	1.19293	0.0794899
cCREs221515	729	0.127845	0.90535	0.166337
cCREs221518	535	0.105899	1.1514	0.252544
cCREs221999	536	0.115601	1.03731	0.161317
cCREs223533	666	0.0314128	1.0	0.132933
cCREs223536	511	0.3828	1.0	0.406198
cCREs223940	574	0.220631	1.15157	0.364138
cCREs224190	539	0.0678124	1.11503	0.115186
cCREs224318	580	0.367932	1.15	0.297378
cCREs224656	654	0.498188	1.00765	0.473824
cCREs224659	539	0.0724473	1.0	0.192027
cCREs224773	574	0.0518737	1.03659	0.156936
cCREs224798	530	0.0275096	1.10755	0.0525023
cCREs224814	560	0.38974	1.01429	0.433336
cCREs224826	516	0.0857488	1.0155	0.235232
cCREs224889	501	0.148413	1.23752	0.29142
cCREs224937	684	0.090627	1.02193	0.239402
cCREs224959	526	0.139303	1.0	0.312964
cCREs225048	1027	0.262497	1.0	0.395993
cCREs225070	559	0.0223467	1.0	0.0921291
cCREs225803	501	0.366839	1.24351	0.44255
cCREs226096	560	0.1029	1.0	0.26496
cCREs226746	552	0.25516	1.0	0.41381
cCREs227144	908	0.432744	1.14317	0.44153
cCREs227313	629	0.0657029	1.1717	0.193857
cCREs227863	830	0.367804	1.19398	0.431119
cCREs228328	1014	0.513739	1.0	0.456806
cCREs228748	860	0.112977	1.17907	0.28919
cCREs228751	516	0.0560314	1.0	0.170683
cCREs228967	724	0.105724	1.0	0.252698
cCREs229259	514	0.0399346	1.10895	0.135906
cCREs229862	876	0.285243	1.0	0.417216
cCREs229963	660	0.0123178	1.07879	0.0579232
cCREs230060	543	0.0365256	1.0	0.162152
cCREs230183	553	0.0653612	1.22966	0.180078
cCREs230948	687	0.0584263	1.02183	0.184135
cCREs231111	550	0.795214	1.12909	0.372114
cCREs231182	1016	0.050457	1.0	0.171628
cCREs231194	688	0.397592	1.0	0.461775
cCREs231521	526	0.223228	1.0	0.288851
cCREs231563	512	0.0412556	1.05078	0.125976
cCREs232965	1589	0.0552823	1.0	0.154416
cCREs233001	511	0.0414755	1.0	0.0846518
cCREs233065	622	0.12958	1.11576	0.244576
cCREs233396	1020	0.342559	1.1	0.449634
cCREs233442	1142	0.420217	1.33275	0.471192
cCREs233470	713	0.252119	1.0	0.387737
cCREs233538	525	0.0161335	1.0	0.0710113
cCREs233619	1029	0.123722	1.17881	0.28951
cCREs233630	1173	0.276384	1.32225	0.402499
cCREs233707	788	0.0301432	1.24365	0.14199
cCREs233711	578	0.355471	1.0	0.446644
cCREs233724	579	0.218533	1.0	0.369433
cCREs233792	588	0.159974	1.07143	0.178163
cCREs234339	581	0.607681	1.0	0.435369
cCREs234701	568	0.121164	1.02993	0.288825
cCREs234781	546	0.00104662	1.0	0.00332395
cCREs234800	591	0.0178665	1.0	0.098279
cCREs234809	522	0.0637477	0.996169	0.220081
